time(ms);FP;FP(%);FPL_CMD;FRP_A(kPa);FRP_A(kPa);FRP_A_CMD(kPa);LP_FUEL_SW;FLPA(kPa);FLP_DSD(kPa);FLP_V(V);FP_RELAY;FRP(kPa);FRP_DSD(kPa);RPM(1/min);FPM(%);FPM_STAT;FRP_ABS(kPa);FRP_V(V);FRT(°C);FRT_V(V);FUELMON_RDY;F_PCV(%);F_VCV(%);F_VCV_CUR(A);F_VCV_FLT
173020;On;37.73;Off;53080.0;42010.0;42140.0;Not Low;459.5;765.0;2.33;On;52720.0;55700.0;1002;40.48;No Fault;61410.0;1.05;45;1.53;Yes;34.90;45.10;1.57;No Fault
173065;On;37.00;Off;54000.0;42010.0;42140.0;Not Low;456.0;765.0;2.32;On;53250.0;56140.0;1003;40.48;No Fault;61700.0;1.06;45;1.53;Yes;35.69;45.49;1.59;No Fault
173097;On;36.27;Off;54920.0;42010.0;42140.0;Not Low;453.0;765.0;2.31;On;53770.0;56570.0;1004;40.48;No Fault;61990.0;1.06;45;1.53;Yes;36.08;45.88;1.60;No Fault
173126;On;35.53;Off;55848.0;42010.0;42140.0;Not Low;450.0;765.0;2.30;On;54300.0;57010.0;1006;40.48;No Fault;62280.0;1.07;45;1.53;Yes;36.86;46.27;1.61;No Fault
173156;On;34.80;Off;56768.0;42010.0;42140.0;Not Low;446.5;765.0;2.29;On;54820.0;57440.0;1006;40.48;No Fault;62570.0;1.07;45;1.53;Yes;37.25;46.27;1.62;No Fault
173200;On;34.07;Off;57688.0;42010.0;42140.0;Not Low;443.5;765.0;2.28;On;55350.0;57880.0;1008;40.48;No Fault;62860.0;1.07;45;1.53;Yes;37.65;46.67;1.63;No Fault
173230;On;33.33;Off;58616.0;42010.0;42140.0;Not Low;440.5;765.0;2.26;On;55870.0;58310.0;1009;40.48;No Fault;63150.0;1.08;45;1.53;Yes;38.04;46.67;1.64;No Fault
173261;On;32.60;Off;59536.0;42010.0;42140.0;Not Low;437.0;765.0;2.25;On;56400.0;58750.0;1010;40.48;No Fault;63440.0;1.08;45;1.53;Yes;38.43;46.67;1.64;No Fault
173306;On;31.87;Off;60456.0;42010.0;42140.0;Not Low;434.0;765.0;2.24;On;56920.0;59190.0;1011;40.48;No Fault;63730.0;1.09;45;1.53;Yes;38.43;46.27;1.64;No Fault
173336;On;31.87;Off;61384.0;42010.0;42140.0;Not Low;430.5;765.0;2.23;On;57450.0;59620.0;1012;40.48;No Fault;64020.0;1.09;45;1.53;Yes;38.82;46.27;1.63;No Fault
173366;On;31.87;Off;62304.0;42010.0;42140.0;Not Low;427.5;765.0;2.22;On;57970.0;60060.0;1013;40.48;No Fault;64310.0;1.09;45;1.53;Yes;39.22;46.27;1.63;No Fault
173396;On;31.87;Off;62992.0;61920.0;58480.0;Not Low;424.5;765.0;2.21;On;58500.0;60490.0;1014;40.48;No Fault;64590.0;1.10;45;1.53;Yes;39.61;46.27;1.63;No Fault
173440;On;31.87;Off;63680.0;61920.0;58480.0;Not Low;421.0;765.0;2.20;On;59020.0;60930.0;1015;40.48;No Fault;64880.0;1.10;45;1.53;Yes;40.00;45.88;1.62;No Fault
173485;On;31.87;Off;64368.0;61920.0;58480.0;Not Low;418.0;765.0;2.18;On;59550.0;61370.0;1016;40.48;No Fault;65170.0;1.10;45;1.54;Yes;40.39;45.88;1.62;No Fault
173516;On;31.87;Off;65064.0;61920.0;58480.0;Not Low;418.0;765.0;2.17;On;60070.0;61800.0;1017;40.48;No Fault;65460.0;1.11;45;1.54;Yes;40.78;45.88;1.62;No Fault
173546;On;31.87;Off;65752.0;61920.0;58480.0;Not Low;418.0;765.0;2.16;On;60600.0;62240.0;1018;40.48;No Fault;65750.0;1.11;45;1.54;Yes;41.18;45.88;1.62;No Fault
173576;On;31.87;Off;66440.0;61920.0;58480.0;Not Low;418.0;765.0;2.16;On;61120.0;62670.0;1019;40.48;No Fault;66040.0;1.12;45;1.54;Yes;41.18;45.49;1.61;No Fault
173605;On;31.87;Off;67128.0;61920.0;58480.0;Not Low;418.0;765.0;2.16;On;61810.0;63110.0;1020;40.48;No Fault;66330.0;1.12;45;1.54;Yes;41.57;45.49;1.61;No Fault
173635;On;31.87;Off;67816.0;61920.0;58480.0;Not Low;418.0;765.0;2.16;On;62500.0;63660.0;1022;40.48;No Fault;66620.0;1.13;45;1.54;Yes;41.96;45.49;1.61;No Fault
173665;On;31.87;Off;68504.0;61920.0;58480.0;Not Low;418.0;765.0;2.16;On;63180.0;64210.0;1031;40.48;No Fault;66910.0;1.13;45;1.54;Yes;42.35;45.49;1.61;No Fault
173696;On;31.87;Off;69192.0;61920.0;58480.0;Not Low;418.0;765.0;2.16;On;63870.0;64770.0;1041;40.48;No Fault;67200.0;1.13;45;1.54;Yes;42.75;45.49;1.60;No Fault
173725;On;31.87;Off;69880.0;61920.0;58480.0;Not Low;418.0;765.0;2.16;On;64560.0;65320.0;1050;40.47;No Fault;67490.0;1.14;45;1.54;Yes;43.14;45.10;1.60;No Fault
173756;On;31.87;Off;70576.0;61920.0;58480.0;Not Low;418.0;765.0;2.16;On;65250.0;65870.0;1060;40.47;No Fault;67890.0;1.14;45;1.54;Yes;43.53;45.10;1.60;No Fault
173786;On;31.87;Off;71264.0;61920.0;58480.0;Not Low;418.0;765.0;2.16;On;65940.0;66420.0;1070;40.47;No Fault;68290.0;1.15;45;1.54;Yes;43.53;45.10;1.59;No Fault
173828;On;31.87;Off;71952.0;61920.0;58480.0;Not Low;418.0;765.0;2.17;On;66630.0;66980.0;1079;40.47;No Fault;68690.0;1.15;45;1.54;Yes;43.92;45.10;1.59;No Fault
173874;On;31.87;Off;72640.0;61920.0;58480.0;Not Low;418.0;765.0;2.17;On;67310.0;67530.0;1089;40.47;No Fault;69080.0;1.16;45;1.54;Yes;44.31;44.71;1.59;No Fault
173905;On;31.87;Off;73328.0;61920.0;58480.0;Not Low;418.0;765.0;2.17;On;68000.0;68080.0;1098;40.47;No Fault;69480.0;1.16;45;1.54;Yes;44.71;44.71;1.59;No Fault
173936;On;31.87;Off;74016.0;61920.0;58480.0;Not Low;418.0;765.0;2.17;On;68690.0;68630.0;1108;40.47;No Fault;69880.0;1.16;45;1.54;Yes;44.71;44.71;1.59;No Fault
173965;On;31.87;Off;74704.0;61920.0;58480.0;Not Low;418.0;765.0;2.17;On;69380.0;69180.0;1118;40.47;No Fault;70280.0;1.17;45;1.53;Yes;44.71;44.71;1.58;No Fault
173995;On;31.87;Off;75400.0;61920.0;58480.0;Not Low;418.0;765.0;2.17;On;70070.0;69740.0;1127;40.47;No Fault;70680.0;1.17;45;1.53;Yes;44.71;44.71;1.58;No Fault
174026;On;31.87;Off;76088.0;61920.0;58480.0;Not Low;418.0;765.0;2.17;On;70750.0;70290.0;1137;40.47;No Fault;71080.0;1.18;45;1.53;Yes;44.71;44.71;1.58;No Fault
174056;On;31.87;Off;76776.0;61920.0;58480.0;Not Low;418.0;765.0;2.17;On;71440.0;70840.0;1146;40.47;No Fault;71480.0;1.18;45;1.53;Yes;44.71;44.71;1.58;No Fault
174086;On;31.87;Off;77464.0;61920.0;58480.0;Not Low;418.0;765.0;2.17;On;72130.0;71390.0;1156;40.46;No Fault;71870.0;1.19;45;1.53;Yes;44.71;44.71;1.58;No Fault
174115;On;31.87;Off;77392.0;77040.0;75280.0;Not Low;418.0;765.0;2.17;On;72820.0;71950.0;1166;40.46;No Fault;72270.0;1.19;45;1.53;Yes;44.71;44.71;1.58;No Fault
174160;On;31.87;Off;77320.0;77040.0;75280.0;Not Low;418.0;765.0;2.17;On;73510.0;72500.0;1175;40.46;No Fault;72670.0;1.19;45;1.53;Yes;44.71;44.71;1.58;No Fault
174191;On;31.87;Off;77240.0;77040.0;75280.0;Not Low;418.0;765.0;2.17;On;74200.0;73050.0;1185;40.46;No Fault;73070.0;1.20;45;1.53;Yes;44.71;44.71;1.58;No Fault
174220;On;31.87;Off;77168.0;77040.0;75280.0;Not Low;418.0;765.0;2.17;On;74880.0;73600.0;1194;40.46;No Fault;73470.0;1.20;45;1.53;Yes;44.71;44.71;1.58;No Fault
174265;On;31.87;Off;77096.0;77040.0;75280.0;Not Low;418.0;765.0;2.17;On;75570.0;74160.0;1204;40.46;No Fault;73870.0;1.21;45;1.53;Yes;44.71;44.71;1.58;No Fault
174296;On;31.87;Off;77024.0;77040.0;75280.0;Not Low;418.0;765.0;2.17;On;76260.0;74710.0;1214;40.46;No Fault;74270.0;1.21;45;1.53;Yes;44.71;45.10;1.58;No Fault
174326;On;31.87;Off;76952.0;77040.0;75280.0;Not Low;418.0;765.0;2.17;On;76240.0;75260.0;1224;40.46;No Fault;74670.0;1.22;45;1.53;Yes;44.71;45.10;1.57;No Fault
174356;On;31.87;Off;76880.0;77040.0;75280.0;Not Low;418.0;765.0;2.17;On;76220.0;75250.0;1233;40.46;No Fault;75060.0;1.22;45;1.53;Yes;44.71;45.10;1.57;No Fault
174386;On;31.87;Off;76800.0;77040.0;75280.0;Not Low;418.0;765.0;2.17;On;76200.0;75240.0;1232;40.46;No Fault;75460.0;1.22;45;1.53;Yes;44.71;45.10;1.57;No Fault
174430;On;31.87;Off;76728.0;77040.0;75280.0;Not Low;418.0;765.0;2.17;On;76190.0;75230.0;1232;40.46;No Fault;75860.0;1.23;45;1.53;Yes;44.71;45.10;1.57;No Fault
174461;On;31.87;Off;76656.0;77040.0;75280.0;Not Low;418.0;765.0;2.17;On;76170.0;75210.0;1232;40.46;No Fault;76260.0;1.23;45;1.53;Yes;44.71;45.10;1.57;No Fault
174490;On;31.87;Off;76584.0;77040.0;75280.0;Not Low;418.0;765.0;2.17;On;76150.0;75200.0;1231;40.46;No Fault;76190.0;1.24;45;1.53;Yes;44.71;45.10;1.57;No Fault
174521;On;31.87;Off;76512.0;77040.0;75280.0;Not Low;418.0;765.0;2.17;On;76130.0;75190.0;1230;40.46;No Fault;76110.0;1.24;45;1.53;Yes;44.71;45.10;1.57;No Fault
174566;On;31.87;Off;76432.0;77040.0;75280.0;Not Low;417.5;765.0;2.17;On;76110.0;75180.0;1230;40.46;No Fault;76040.0;1.24;45;1.53;Yes;44.71;45.10;1.57;No Fault
174610;On;31.87;Off;76360.0;77040.0;75280.0;Not Low;417.5;765.0;2.17;On;76090.0;75170.0;1230;40.46;No Fault;75970.0;1.23;45;1.53;Yes;44.71;45.10;1.57;No Fault
174641;On;31.87;Off;76288.0;77040.0;75280.0;Not Low;417.5;765.0;2.17;On;76070.0;75160.0;1229;40.46;No Fault;75900.0;1.23;45;1.53;Yes;44.71;45.10;1.57;No Fault
174685;On;31.87;Off;76216.0;77040.0;75280.0;Not Low;417.5;765.0;2.17;On;76050.0;75150.0;1228;40.46;No Fault;75820.0;1.23;45;1.53;Yes;44.71;45.10;1.57;No Fault
174715;On;31.87;Off;76144.0;77040.0;75280.0;Not Low;417.5;765.0;2.17;On;76040.0;75140.0;1228;40.46;No Fault;75750.0;1.23;45;1.53;Yes;44.71;45.49;1.57;No Fault
174745;On;31.87;Off;76072.0;77040.0;75280.0;Not Low;417.5;765.0;2.17;On;76020.0;75120.0;1228;40.47;No Fault;75680.0;1.23;45;1.53;Yes;44.31;45.49;1.59;No Fault
174820;On;31.87;Off;75992.0;77040.0;75280.0;Not Low;417.5;765.0;2.17;On;76000.0;75110.0;1227;40.47;No Fault;75610.0;1.23;45;1.53;Yes;44.31;45.88;1.60;No Fault
174865;On;31.87;Off;75920.0;77040.0;75280.0;Not Low;417.5;765.0;2.17;On;75980.0;75100.0;1226;40.47;No Fault;75530.0;1.23;45;1.53;Yes;44.31;46.27;1.62;No Fault
174910;On;31.87;Off;75848.0;77040.0;75280.0;Not Low;417.5;765.0;2.17;On;75960.0;75090.0;1226;40.47;No Fault;75460.0;1.23;45;1.53;Yes;44.31;46.27;1.63;No Fault
174983;On;31.87;Off;75520.0;75850.0;75500.0;Not Low;417.5;765.0;2.17;On;75940.0;75080.0;1226;40.47;No Fault;75390.0;1.23;45;1.53;Yes;43.92;46.67;1.65;No Fault
175014;On;31.87;Off;75200.0;75850.0;75500.0;Not Low;417.5;765.0;2.17;On;75920.0;75070.0;1225;40.47;No Fault;75310.0;1.23;45;1.53;Yes;43.92;47.06;1.66;No Fault
175044;On;31.87;Off;74872.0;75850.0;75500.0;Not Low;417.5;765.0;2.17;On;75910.0;75060.0;1224;40.47;No Fault;75240.0;1.23;45;1.53;Yes;43.92;47.06;1.68;No Fault
175076;On;31.87;Off;74544.0;75850.0;75500.0;Not Low;418.0;765.0;2.17;On;75890.0;75040.0;1224;40.47;No Fault;75170.0;1.22;45;1.53;Yes;43.92;47.45;1.70;No Fault
175105;On;31.87;Off;74224.0;75850.0;75500.0;Not Low;418.0;765.0;2.17;On;75870.0;75030.0;1224;40.47;No Fault;75100.0;1.22;45;1.53;Yes;43.53;47.84;1.71;No Fault
175136;On;31.87;Off;73896.0;75850.0;75500.0;Not Low;418.5;765.0;2.17;On;75850.0;75020.0;1223;40.47;No Fault;75020.0;1.22;45;1.53;Yes;43.53;48.24;1.73;No Fault
175165;On;31.87;Off;73576.0;75850.0;75500.0;Not Low;418.5;765.0;2.17;On;74950.0;75010.0;1222;40.47;No Fault;74950.0;1.22;45;1.53;Yes;43.53;48.24;1.74;No Fault
175196;On;31.87;Off;73248.0;75850.0;75500.0;Not Low;419.0;765.0;2.17;On;74050.0;74350.0;1222;40.48;No Fault;74880.0;1.22;45;1.53;Yes;43.53;48.63;1.75;No Fault
175239;On;31.87;Off;72920.0;75850.0;75500.0;Not Low;419.0;765.0;2.17;On;73150.0;73700.0;1221;40.48;No Fault;74810.0;1.22;45;1.53;Yes;43.53;49.02;1.77;No Fault
175285;On;31.87;Off;72600.0;75850.0;75500.0;Not Low;419.5;765.0;2.17;On;72250.0;73040.0;1221;40.48;No Fault;74730.0;1.22;45;1.53;Yes;43.14;49.02;1.79;No Fault
175315;On;31.87;Off;72272.0;75850.0;75500.0;Not Low;419.5;765.0;2.18;On;71350.0;72380.0;1220;40.48;No Fault;74660.0;1.22;45;1.53;Yes;43.14;49.41;1.80;No Fault
175345;On;31.87;Off;71944.0;75850.0;75500.0;Not Low;420.0;765.0;2.18;On;70460.0;71720.0;1219;40.48;No Fault;73810.0;1.22;45;1.53;Yes;43.14;49.80;1.82;No Fault
175376;On;31.87;Off;71624.0;75850.0;75500.0;Not Low;420.0;765.0;2.18;On;69560.0;71070.0;1219;40.48;No Fault;72960.0;1.21;45;1.53;Yes;43.14;49.80;1.83;No Fault
175406;On;31.87;Off;71296.0;75850.0;75500.0;Not Low;420.5;765.0;2.18;On;68660.0;70410.0;1218;40.48;No Fault;72110.0;1.20;45;1.53;Yes;42.75;50.20;1.85;No Fault
175434;On;31.87;Off;70968.0;75850.0;75500.0;Not Low;420.5;765.0;2.18;On;67760.0;69750.0;1218;40.48;No Fault;71260.0;1.19;45;1.53;Yes;42.75;50.59;1.86;No Fault
175465;On;31.87;Off;70648.0;75850.0;75500.0;Not Low;421.0;765.0;2.18;On;66860.0;69090.0;1217;40.48;No Fault;70410.0;1.18;45;1.53;Yes;42.75;50.59;1.88;No Fault
175496;On;31.87;Off;70320.0;75850.0;75500.0;Not Low;421.0;765.0;2.18;On;65960.0;68440.0;1216;40.48;No Fault;69560.0;1.17;45;1.53;Yes;41.96;50.98;1.89;No Fault
175526;On;31.87;Off;70000.0;75850.0;75500.0;Not Low;421.5;765.0;2.18;On;65060.0;67780.0;1216;40.48;No Fault;68710.0;1.15;45;1.53;Yes;41.57;50.59;1.91;No Fault
175569;On;31.87;Off;69672.0;75850.0;75500.0;Not Low;421.5;765.0;2.18;On;64160.0;67120.0;1215;40.48;No Fault;67860.0;1.14;45;1.53;Yes;40.78;50.20;1.89;No Fault
175601;On;31.87;Off;69344.0;75850.0;75500.0;Not Low;422.0;765.0;2.18;On;63260.0;66470.0;1214;40.48;No Fault;67010.0;1.13;45;1.53;Yes;40.00;49.41;1.86;No Fault
175660;On;32.60;Off;69024.0;75850.0;75500.0;Not Low;422.0;765.0;2.19;On;62360.0;65810.0;1214;40.49;No Fault;66160.0;1.12;45;1.53;Yes;39.61;49.02;1.84;No Fault
175705;On;33.33;Off;68696.0;75850.0;75500.0;Not Low;422.5;765.0;2.19;On;61460.0;65150.0;1213;40.49;No Fault;65310.0;1.11;45;1.53;Yes;38.82;48.63;1.82;No Fault
175736;On;34.07;Off;68136.0;67490.0;59930.0;Not Low;422.5;765.0;2.19;On;60570.0;64490.0;1212;40.49;No Fault;64460.0;1.10;45;1.53;Yes;38.43;48.24;1.80;No Fault
175766;On;34.80;Off;67584.0;67490.0;59930.0;Not Low;423.0;765.0;2.19;On;59670.0;63840.0;1212;40.49;No Fault;63610.0;1.09;45;1.53;Yes;37.65;47.84;1.77;No Fault
175795;On;35.53;Off;67024.0;67490.0;59930.0;Not Low;423.0;765.0;2.19;On;58770.0;63180.0;1211;40.49;No Fault;62760.0;1.09;45;1.53;Yes;36.86;47.45;1.75;No Fault
175839;On;36.27;Off;66472.0;67490.0;59930.0;Not Low;426.0;765.0;2.19;On;57870.0;62520.0;1210;40.49;No Fault;61910.0;1.08;45;1.53;Yes;36.47;46.67;1.73;No Fault
175871;On;37.00;Off;65912.0;67490.0;59930.0;Not Low;428.5;765.0;2.19;On;56970.0;61860.0;1210;40.49;No Fault;61060.0;1.07;45;1.53;Yes;35.69;46.27;1.70;No Fault
175915;On;37.73;Off;65360.0;67490.0;59930.0;Not Low;431.5;765.0;2.20;On;56070.0;61210.0;1209;40.49;No Fault;60210.0;1.06;45;1.53;Yes;34.90;45.88;1.68;No Fault
175945;On;38.46;Off;64800.0;67490.0;59930.0;Not Low;434.5;765.0;2.21;On;56080.0;60550.0;1208;40.49;No Fault;59360.0;1.04;45;1.53;Yes;34.51;45.49;1.66;No Fault
175976;On;39.20;Off;64248.0;67490.0;59930.0;Not Low;437.0;765.0;2.23;On;56100.0;60500.0;1208;40.50;No Fault;58510.0;1.03;45;1.53;Yes;33.73;45.10;1.64;No Fault
176021;On;39.93;Off;63688.0;67490.0;59930.0;Not Low;440.0;765.0;2.24;On;56110.0;60460.0;1207;40.50;No Fault;57660.0;1.02;45;1.53;Yes;32.94;44.31;1.61;No Fault
176065;On;40.66;Off;63136.0;67490.0;59930.0;Not Low;442.5;765.0;2.25;On;56120.0;60410.0;1206;40.50;No Fault;56810.0;1.01;45;1.53;Yes;32.55;43.92;1.59;No Fault
176109;On;41.40;Off;62576.0;67490.0;59930.0;Not Low;445.5;765.0;2.26;On;56130.0;60370.0;1205;40.50;No Fault;55960.0;1.00;45;1.53;Yes;31.76;43.53;1.57;No Fault
176140;On;42.13;Off;62016.0;67490.0;59930.0;Not Low;448.5;765.0;2.27;On;56150.0;60320.0;1204;40.50;No Fault;56010.0;0.99;45;1.53;Yes;31.37;43.14;1.54;No Fault
176171;On;42.86;Off;61464.0;67490.0;59930.0;Not Low;451.0;765.0;2.28;On;56160.0;60280.0;1203;40.50;No Fault;56070.0;0.99;45;1.53;Yes;30.59;42.75;1.52;No Fault
176200;On;43.60;Off;60904.0;67490.0;59930.0;Not Low;454.0;765.0;2.29;On;56170.0;60230.0;1202;40.50;No Fault;56120.0;0.99;45;1.53;Yes;29.80;42.35;1.50;No Fault
176231;On;44.33;Off;60352.0;67490.0;59930.0;Not Low;457.0;765.0;2.30;On;56180.0;60190.0;1202;40.50;No Fault;56180.0;0.99;45;1.53;Yes;29.41;41.57;1.48;No Fault
176275;On;45.07;Off;59792.0;67490.0;59930.0;Not Low;459.5;765.0;2.32;On;56200.0;60140.0;1200;40.50;No Fault;56230.0;0.99;45;1.53;Yes;28.63;41.18;1.45;No Fault
176306;On;45.80;Off;59240.0;67490.0;59930.0;Not Low;462.5;765.0;2.33;On;56210.0;60100.0;1200;40.50;No Fault;56280.0;0.99;45;1.53;Yes;28.63;40.78;1.43;No Fault
176336;On;46.53;Off;58680.0;67490.0;59930.0;Not Low;465.5;765.0;2.34;On;56220.0;60050.0;1199;40.50;No Fault;56340.0;1.00;45;1.53;Yes;28.63;40.78;1.41;No Fault
176365;On;47.27;Off;58128.0;67490.0;59930.0;Not Low;468.0;765.0;2.35;On;56240.0;60000.0;1198;40.50;No Fault;56390.0;1.00;45;1.53;Yes;28.63;40.78;1.41;No Fault
176395;On;48.00;Off;57568.0;67490.0;59930.0;Not Low;471.0;765.0;2.36;On;56250.0;59960.0;1197;40.50;No Fault;56450.0;1.00;45;1.53;Yes;28.63;40.78;1.40;No Fault
176425;On;48.00;Off;57016.0;67490.0;59930.0;Not Low;473.5;765.0;2.37;On;56260.0;59910.0;1196;40.50;No Fault;56500.0;1.00;45;1.53;Yes;28.63;40.78;1.40;No Fault
176455;On;48.00;Off;56456.0;67490.0;59930.0;Not Low;476.5;765.0;2.38;On;56270.0;59870.0;1196;40.50;No Fault;56560.0;1.00;45;1.53;Yes;28.63;40.78;1.40;No Fault
176486;On;48.00;Off;56520.0;56460.0;59500.0;Not Low;479.5;765.0;2.40;On;56290.0;59820.0;1194;40.50;No Fault;56610.0;1.00;45;1.53;Yes;28.63;40.78;1.40;No Fault
176516;On;48.00;Off;56592.0;56460.0;59500.0;Not Low;482.0;765.0;2.41;On;56300.0;59780.0;1194;40.50;No Fault;56660.0;1.00;45;1.53;Yes;28.63;40.78;1.39;No Fault
176546;On;48.00;Off;56656.0;56460.0;59500.0;Not Low;485.0;765.0;2.42;On;56310.0;59730.0;1193;40.50;No Fault;56720.0;1.00;45;1.53;Yes;28.63;40.78;1.39;No Fault
176576;On;48.00;Off;56728.0;56460.0;59500.0;Not Low;485.0;765.0;2.43;On;56320.0;59690.0;1192;40.50;No Fault;56770.0;1.00;45;1.53;Yes;28.63;40.78;1.39;No Fault
176606;On;48.00;Off;56792.0;56460.0;59500.0;Not Low;485.0;765.0;2.44;On;56340.0;59640.0;1191;40.50;No Fault;56830.0;1.00;45;1.53;Yes;29.02;40.78;1.39;No Fault
176636;On;48.00;Off;56856.0;56460.0;59500.0;Not Low;485.0;765.0;2.44;On;56350.0;59600.0;1190;40.50;No Fault;56880.0;1.00;45;1.53;Yes;29.02;40.78;1.39;No Fault
176666;On;48.00;Off;56928.0;56460.0;59500.0;Not Low;485.0;765.0;2.44;On;56410.0;59550.0;1189;40.50;No Fault;56930.0;1.00;45;1.53;Yes;29.02;40.78;1.39;No Fault
176695;On;48.00;Off;56992.0;56460.0;59500.0;Not Low;485.0;765.0;2.44;On;56470.0;59470.0;1188;40.50;No Fault;56990.0;1.00;45;1.53;Yes;29.02;40.78;1.39;No Fault
176725;On;48.00;Off;57064.0;56460.0;59500.0;Not Low;485.5;765.0;2.44;On;56530.0;59390.0;1188;40.50;No Fault;57040.0;1.00;45;1.53;Yes;29.02;40.78;1.38;No Fault
176756;On;48.00;Off;57128.0;56460.0;59500.0;Not Low;485.5;765.0;2.44;On;56590.0;59300.0;1188;40.50;No Fault;57100.0;1.00;45;1.53;Yes;29.02;40.78;1.38;No Fault
176786;On;48.00;Off;57200.0;56460.0;59500.0;Not Low;485.5;765.0;2.44;On;56650.0;59220.0;1188;40.50;No Fault;57150.0;1.00;45;1.53;Yes;29.02;40.78;1.38;No Fault
176815;On;48.00;Off;57264.0;56460.0;59500.0;Not Low;485.5;765.0;2.45;On;56700.0;59140.0;1188;40.50;No Fault;57160.0;1.00;45;1.53;Yes;29.02;40.78;1.38;No Fault
176845;On;48.00;Off;57328.0;56460.0;59500.0;Not Low;485.5;765.0;2.45;On;56760.0;59060.0;1187;40.49;No Fault;57160.0;1.00;45;1.53;Yes;29.02;40.78;1.38;No Fault
176876;On;48.00;Off;57400.0;56460.0;59500.0;Not Low;485.5;765.0;2.45;On;56820.0;58970.0;1187;40.49;No Fault;57170.0;1.00;45;1.53;Yes;29.02;40.78;1.38;No Fault
176920;On;48.00;Off;57464.0;56460.0;59500.0;Not Low;485.5;765.0;2.45;On;56880.0;58890.0;1186;40.49;No Fault;57170.0;1.00;45;1.53;Yes;29.02;40.78;1.37;No Fault
176965;On;48.00;Off;57536.0;56460.0;59500.0;Not Low;485.5;765.0;2.45;On;56940.0;58810.0;1186;40.49;No Fault;57180.0;1.00;45;1.53;Yes;29.02;40.78;1.37;No Fault
176996;On;48.00;Off;57600.0;56460.0;59500.0;Not Low;485.5;765.0;2.45;On;57000.0;58730.0;1186;40.49;No Fault;57180.0;1.00;45;1.53;Yes;29.02;40.78;1.37;No Fault
177040;On;48.00;Off;57664.0;56460.0;59500.0;Not Low;485.5;765.0;2.45;On;57060.0;58640.0;1186;40.49;No Fault;57190.0;1.00;45;1.53;Yes;29.02;40.78;1.37;No Fault
177071;On;48.00;Off;57736.0;56460.0;59500.0;Not Low;485.5;765.0;2.45;On;57120.0;58560.0;1186;40.49;No Fault;57190.0;1.00;45;1.53;Yes;29.02;40.78;1.37;No Fault
177101;On;48.00;Off;57800.0;56460.0;59500.0;Not Low;486.0;765.0;2.45;On;57180.0;58480.0;1185;40.49;No Fault;57200.0;1.00;45;1.53;Yes;29.02;40.78;1.37;No Fault
177145;On;48.00;Off;57872.0;56460.0;59500.0;Not Low;486.0;765.0;2.45;On;57240.0;58400.0;1185;40.49;No Fault;57200.0;1.00;45;1.54;Yes;29.02;40.78;1.37;No Fault
177176;On;48.00;Off;57936.0;56460.0;59500.0;Not Low;486.0;765.0;2.45;On;57300.0;58320.0;1185;40.49;No Fault;57210.0;1.00;45;1.54;Yes;29.02;40.78;1.37;No Fault
177220;On;48.00;Off;57888.0;57540.0;58050.0;Not Low;486.0;765.0;2.45;On;57350.0;58230.0;1184;40.49;No Fault;57210.0;1.00;45;1.54;Yes;29.02;40.78;1.37;No Fault
177267;On;48.00;Off;57840.0;57540.0;58050.0;Not Low;486.0;765.0;2.45;On;57410.0;58150.0;1184;40.49;No Fault;57220.0;1.00;45;1.54;Yes;29.02;40.78;1.37;No Fault
177296;On;48.00;Off;57792.0;57540.0;58050.0;Not Low;486.0;765.0;2.45;On;57470.0;58070.0;1184;40.49;No Fault;57220.0;1.00;45;1.54;Yes;29.02;40.78;1.38;No Fault
177326;On;48.00;Off;57744.0;57540.0;58050.0;Not Low;486.0;765.0;2.45;On;57530.0;57990.0;1184;40.49;No Fault;57230.0;1.00;45;1.54;Yes;29.02;40.78;1.38;No Fault
177356;On;48.00;Off;57696.0;57540.0;58050.0;Not Low;486.0;765.0;2.45;On;57590.0;57900.0;1183;40.49;No Fault;57230.0;1.00;45;1.54;Yes;28.63;40.78;1.38;No Fault
177399;On;48.00;Off;57640.0;57540.0;58050.0;Not Low;486.0;765.0;2.45;On;57650.0;57820.0;1183;40.49;No Fault;57240.0;1.00;45;1.54;Yes;28.63;40.78;1.38;No Fault
177430;On;48.00;Off;57592.0;57540.0;58050.0;Not Low;486.0;765.0;2.45;On;57570.0;57740.0;1183;40.49;No Fault;57240.0;1.00;45;1.54;Yes;28.63;40.78;1.38;No Fault
177461;On;48.00;Off;57544.0;57540.0;58050.0;Not Low;486.0;765.0;2.45;On;57500.0;57650.0;1182;40.49;No Fault;57250.0;1.00;45;1.54;Yes;28.63;40.78;1.38;No Fault
177506;On;48.00;Off;57496.0;57540.0;58050.0;Not Low;486.0;765.0;2.45;On;57420.0;57560.0;1181;40.49;No Fault;57250.0;1.00;45;1.54;Yes;28.63;40.78;1.38;No Fault
177536;On;48.00;Off;57448.0;57540.0;58050.0;Not Low;486.0;765.0;2.45;On;57340.0;57470.0;1180;40.49;No Fault;57260.0;1.00;45;1.54;Yes;28.63;40.78;1.38;No Fault
177580;On;48.00;Off;57400.0;57540.0;58050.0;Not Low;486.0;765.0;2.45;On;57270.0;57380.0;1178;40.48;No Fault;57260.0;1.00;45;1.54;Yes;28.63;40.78;1.38;No Fault
